Period\Unit:,[Chinese yuan renminbi ],[Indian rupee ]
08-05-2017,7.5513,70.3455
05-05-2017,7.5655,70.565
04-05-2017,7.535,70.136
03-05-2017,7.5267,70.054
02-05-2017,7.5263,70.1025
28-04-2017,7.5367,70.2615
27-04-2017,7.5024,69.766
26-04-2017,7.5061,69.849
25-04-2017,7.4976,70.013
24-04-2017,7.4691,69.913
21-04-2017,7.3666,69.1185
20-04-2017,7.3965,69.4375
19-04-2017,7.3852,69.243
18-04-2017,7.3524,69.008
13-04-2017,7.3227,68.4915
12-04-2017,7.309,68.5895
11-04-2017,7.3256,68.455
10-04-2017,7.3022,68.2915
07-04-2017,7.3318,68.3775
06-04-2017,7.3577,68.815
05-04-2017,7.3638,69.293
04-04-2017,7.3371,69.425
03-04-2017,7.3423,69.2805
31-03-2017,7.3642,69.3965
30-03-2017,7.3973,69.691
29-03-2017,7.4063,69.759
28-03-2017,7.4767,70.6435
27-03-2017,7.4895,70.817
24-03-2017,7.4406,70.652
23-03-2017,7.4268,70.6095
22-03-2017,7.4433,70.6995
21-03-2017,7.4418,70.493
20-03-2017,7.4268,70.2805
17-03-2017,7.4141,70.251
16-03-2017,7.4004,70.1205
15-03-2017,7.3438,69.7475
14-03-2017,7.3511,69.917
13-03-2017,7.3717,70.5475
10-03-2017,7.3336,70.6725
09-03-2017,7.2912,70.3995
08-03-2017,7.2953,70.496
07-03-2017,7.2976,70.47
06-03-2017,7.305,70.5955
03-03-2017,7.2872,70.592
02-03-2017,7.2399,70.2
01-03-2017,7.2472,70.396
28-02-2017,7.278,70.629
27-02-2017,7.2756,70.612
24-02-2017,7.2873,70.6645
23-02-2017,7.2693,70.5465
22-02-2017,7.2311,70.423
21-02-2017,7.2545,70.53
20-02-2017,7.3011,71.0625
17-02-2017,7.3134,71.4615
16-02-2017,7.3028,71.365
15-02-2017,7.2521,70.6005
14-02-2017,7.2902,70.9755
13-02-2017,7.3062,71.188
10-02-2017,7.312,71.1435
09-02-2017,7.3413,71.36
08-02-2017,7.3295,71.6095
07-02-2017,7.3487,71.973
06-02-2017,7.35,71.945
03-02-2017,7.3776,72.3095
02-02-2017,7.4377,72.664
01-02-2017,7.427,72.754
31-01-2017,7.397,72.8005
30-01-2017,7.3103,72.2315
27-01-2017,7.3654,72.703
26-01-2017,7.3634,72.957
25-01-2017,7.3935,73.1385
24-01-2017,7.3721,73.189
23-01-2017,7.3436,73.033
20-01-2017,7.3125,72.4825
19-01-2017,7.3241,72.6875
18-01-2017,7.2931,72.6365
17-01-2017,7.3235,72.6335
16-01-2017,7.3107,72.167
13-01-2017,7.3564,72.6685
12-01-2017,7.3621,72.5955
11-01-2017,7.2826,71.8315
10-01-2017,7.3176,72.0855
09-01-2017,7.2958,71.6875
06-01-2017,7.3253,71.9945
05-01-2017,7.2311,71.3394
04-01-2017,7.2382,71.039
03-01-2017,7.2285,71.001
02-01-2017,7.269,71.308
30-12-2016,7.3202,71.5935
29-12-2016,7.2706,71.095
28-12-2016,7.2384,70.9685
27-12-2016,7.2619,71.043
23-12-2016,7.2555,70.8275
22-12-2016,7.256,71.0005
21-12-2016,7.2369,70.738
20-12-2016,7.2104,70.5475
19-12-2016,7.2467,70.7225
16-12-2016,7.2635,70.7765
15-12-2016,7.2262,70.6425
14-12-2016,7.3499,71.8245
13-12-2016,7.3233,71.659
12-12-2016,7.3225,71.4485
09-12-2016,7.2931,71.341
08-12-2016,7.4041,72.5055
07-12-2016,7.3836,72.583
06-12-2016,7.3861,72.7775
05-12-2016,7.3662,72.9495
02-12-2016,7.331,72.638
01-12-2016,7.3176,72.637
30-11-2016,7.3205,72.859
29-11-2016,7.2972,72.6565
28-11-2016,7.315,72.761
25-11-2016,7.3295,72.5925
24-11-2016,7.2988,72.5245
23-11-2016,7.3157,72.8745
22-11-2016,7.31,72.509
21-11-2016,7.3293,72.449
18-11-2016,7.3156,72.217
17-11-2016,7.3621,72.735
16-11-2016,7.362,72.847
15-11-2016,7.3816,72.9385
14-11-2016,7.3759,73.08
11-11-2016,7.4198,73.3295
10-11-2016,7.4065,72.7085
09-11-2016,7.4771,73.3765
08-11-2016,7.4919,73.5085
07-11-2016,7.4941,73.844
04-11-2016,7.4955,74.0395
03-11-2016,7.4832,73.846
02-11-2016,7.4983,73.971
01-11-2016,7.4631,73.5425
31-10-2016,7.4156,73.094
28-10-2016,7.4053,72.9575
27-10-2016,7.4082,73.0135
26-10-2016,7.3954,73.0255
25-10-2016,7.3685,72.637
24-10-2016,7.3775,72.7975
21-10-2016,7.3625,72.825
20-10-2016,7.398,73.3445
19-10-2016,7.3963,73.189
18-10-2016,7.406,73.3345
17-10-2016,7.4075,73.4565
14-10-2016,7.4,73.438
13-10-2016,7.4261,73.8375
12-10-2016,7.4029,73.61
11-10-2016,7.444,73.776
10-10-2016,7.485,74.2325
07-10-2016,7.4322,74.3105
06-10-2016,7.4605,74.6445
05-10-2016,7.4829,74.6349
04-10-2016,7.4462,74.2035
03-10-2016,7.4962,74.766
30-09-2016,7.4463,74.3655
29-09-2016,7.482,75.0305
28-09-2016,7.4911,74.5915
27-09-2016,7.4826,74.5795
26-09-2016,7.5105,75.06
23-09-2016,7.4797,74.711
22-09-2016,7.4949,74.872
21-09-2016,7.4384,74.68
20-09-2016,7.4604,74.962
19-09-2016,7.4469,74.7835
16-09-2016,7.4915,75.237
15-09-2016,7.5102,75.309
14-09-2016,7.4894,75.071
13-09-2016,7.5138,75.237
12-09-2016,7.4995,75.1105
09-09-2016,7.5276,75.203
08-09-2016,7.5255,74.983
07-09-2016,7.4876,74.5655
06-09-2016,7.4525,74.1975
05-09-2016,7.4496,74.14
02-09-2016,7.4755,74.762
01-09-2016,7.4452,74.633
31-08-2016,7.4311,74.5562
30-08-2016,7.4565,74.8703
29-08-2016,7.4608,75.0335
26-08-2016,7.5318,75.647
25-08-2016,7.5146,75.6974
24-08-2016,7.5013,75.6268
23-08-2016,7.5301,76.0496
22-08-2016,7.5195,75.992
19-08-2016,7.5341,76.085
18-08-2016,7.5066,75.6332
17-08-2016,7.4825,75.3999
16-08-2016,7.4772,75.4101
15-08-2016,7.4203,74.7779
12-08-2016,7.4173,74.6069
11-08-2016,7.4031,74.5558
10-08-2016,7.4169,74.531
09-08-2016,7.3798,74.099
08-08-2016,7.3848,74.1
05-08-2016,7.411,74.4919
04-08-2016,7.3961,74.474
03-08-2016,7.4234,74.9224
02-08-2016,7.4233,74.673
01-08-2016,7.4136,74.464
29-07-2016,7.3908,74.407
28-07-2016,7.3838,74.3543
27-07-2016,7.3311,73.87
26-07-2016,7.3357,74.042
25-07-2016,7.3356,73.9624
22-07-2016,7.35,73.8783
21-07-2016,7.3505,74.0373
20-07-2016,7.3501,74.0123
19-07-2016,7.3875,74.0824
18-07-2016,7.4089,74.2758
15-07-2016,7.4355,74.585
14-07-2016,7.4577,74.594
13-07-2016,7.4077,74.2155
12-07-2016,7.4148,74.422
11-07-2016,7.3926,74.1865
08-07-2016,7.4011,74.5132
07-07-2016,7.4044,74.7044
06-07-2016,7.4018,74.6283
05-07-2016,7.4379,75.2034
04-07-2016,7.4229,74.9065
01-07-2016,7.4111,74.9698
30-06-2016,7.3755,74.9603
29-06-2016,7.368,74.9693
28-06-2016,7.3606,75.207
27-06-2016,7.3108,74.7365
24-06-2016,7.3301,75.254
23-06-2016,7.4935,76.651
22-06-2016,7.4227,76.1553
21-06-2016,7.4466,76.4493
20-06-2016,7.4562,76.328
17-06-2016,7.4171,75.4975
16-06-2016,7.3593,75.201
15-06-2016,7.3905,75.367
14-06-2016,7.4015,75.555
13-06-2016,7.4212,75.6125
10-06-2016,7.4143,75.52
09-06-2016,7.4405,75.6925
08-06-2016,7.4727,75.721
07-06-2016,7.4579,75.7405
06-06-2016,7.452,75.9995
03-06-2016,7.3468,75.011
02-06-2016,7.3639,75.297
01-06-2016,7.3498,75.378
31-05-2016,7.3363,74.951
30-05-2016,7.3314,74.7865
27-05-2016,7.3281,74.867
26-05-2016,7.3237,74.9155
25-05-2016,7.3136,75.1
24-05-2016,7.3226,75.578
23-05-2016,7.3507,75.7263
20-05-2016,7.3456,75.6975
19-05-2016,7.3318,75.5418
18-05-2016,7.3714,75.546
17-05-2016,7.3867,75.6285
16-05-2016,7.3865,75.694
13-05-2016,7.4001,75.7825
12-05-2016,7.4242,75.929
11-05-2016,7.4212,75.9935
10-05-2016,7.413,75.8435
09-05-2016,7.4207,75.896
06-05-2016,7.43,76.141
05-05-2016,7.441,76.0745
04-05-2016,7.4789,76.611
03-05-2016,7.5013,76.8128
02-05-2016,7.4418,76.3185
29-04-2016,7.3943,75.6985
28-04-2016,7.3562,75.531
27-04-2016,7.3411,75.1273
26-04-2016,7.3345,75.1373
25-04-2016,7.3145,75.019
22-04-2016,7.3159,74.9425
21-04-2016,7.3525,75.2595
20-04-2016,7.3578,75.327
19-04-2016,7.3372,75.4905
18-04-2016,7.3241,75.274
15-04-2016,7.3072,75.1425
14-04-2016,7.297,74.8648
13-04-2016,7.3172,75.249
12-04-2016,7.3632,75.668
11-04-2016,7.3709,75.7055
08-04-2016,7.357,75.677
07-04-2016,7.3535,75.7135
06-04-2016,7.355,75.578
05-04-2016,7.3595,75.5435
04-04-2016,7.3696,75.2275
01-04-2016,7.3903,75.8528
31-03-2016,7.3514,75.4298
30-03-2016,7.3366,75.176
29-03-2016,7.2873,74.4743
24-03-2016,7.2662,74.579
23-03-2016,7.2648,74.6175
22-03-2016,7.2791,74.7605
21-03-2016,7.3028,74.9933
18-03-2016,7.3037,74.7625
17-03-2016,7.3317,75.379
16-03-2016,7.218,74.3888
15-03-2016,7.2336,74.8283
14-03-2016,7.223,74.5653
11-03-2016,7.2119,74.317
10-03-2016,7.0787,72.6645
09-03-2016,7.1466,73.684
08-03-2016,7.1744,74.2265
07-03-2016,7.1381,73.4825
04-03-2016,7.148,73.591
03-03-2016,7.1298,73.3365
02-03-2016,7.1125,73.3115
01-03-2016,7.123,73.77
29-02-2016,7.1351,74.3825
26-02-2016,7.1954,75.601
25-02-2016,7.2026,75.9485
24-02-2016,7.1794,75.2885
23-02-2016,7.1814,75.4059
22-02-2016,7.1909,75.5948
19-02-2016,7.2378,75.9715
18-02-2016,7.2242,75.9461
17-02-2016,7.2685,76.28
16-02-2016,7.2741,76.3985
15-02-2016,7.2606,76.1045
12-02-2016,7.4114,76.9418
11-02-2016,7.4592,77.655
10-02-2016,7.4007,76.3844
09-02-2016,7.3924,76.4549
08-02-2016,7.2995,75.5245
05-02-2016,7.3624,75.7857
04-02-2016,7.3691,75.86
03-02-2016,7.1916,74.39
02-02-2016,7.1847,74.2325
01-02-2016,7.1605,73.91
29-01-2016,7.181,74.1039
28-01-2016,7.1705,74.3857
27-01-2016,7.1621,74.0928
26-01-2016,7.1314,73.5797
25-01-2016,7.1156,73.2973
22-01-2016,7.1104,73.0945
21-01-2016,7.1666,74.0684
20-01-2016,7.1768,74.1627
19-01-2016,7.1496,73.484
18-01-2016,7.1658,73.7266
15-01-2016,7.1888,73.986
14-01-2016,7.1809,73.4516
13-01-2016,7.1121,72.3212
12-01-2016,7.1276,72.4603
11-01-2016,7.1554,72.7413
08-01-2016,7.1577,72.4206
07-01-2016,7.1672,72.7012
06-01-2016,7.0388,71.8242
05-01-2016,7.0074,71.5539
04-01-2016,7.1208,72.617
31-12-2015,7.0608,72.0215
30-12-2015,7.091,72.535
29-12-2015,7.1065,72.6458
28-12-2015,7.1114,72.4616
24-12-2015,7.088,72.4801
23-12-2015,7.0709,72.2748
22-12-2015,7.0933,72.5474
21-12-2015,7.0457,72.085
18-12-2015,7.0274,71.955
17-12-2015,7.033,71.84
16-12-2015,7.0726,72.935
15-12-2015,7.1017,73.5161
14-12-2015,7.0929,73.7454
11-12-2015,7.0716,73.3719
10-12-2015,7.0416,73.0416
09-12-2015,7.0325,73.1296
08-12-2015,6.9795,72.6871
07-12-2015,6.9266,72.1325
04-12-2015,6.9802,72.802
03-12-2015,6.8273,71.1343
02-12-2015,6.7903,70.6171
01-12-2015,6.7808,70.5123
30-11-2015,6.7689,70.5275
27-11-2015,6.765,70.6449
26-11-2015,6.7805,70.6402
25-11-2015,6.7611,70.1855
24-11-2015,6.8048,70.6582
23-11-2015,6.7926,70.5699
20-11-2015,6.8239,70.7492
19-11-2015,6.8244,70.78
18-11-2015,6.8054,70.6304
17-11-2015,6.8045,70.4322
16-11-2015,6.833,70.7613
13-11-2015,6.8607,71.2
12-11-2015,6.833,71.1282
11-11-2015,6.8235,70.978
10-11-2015,6.8121,70.9818
09-11-2015,6.8569,71.5769
06-11-2015,6.9035,71.5938
05-11-2015,6.9065,71.71
04-11-2015,6.9291,71.6093
03-11-2015,6.9545,72.1429
02-11-2015,6.9914,72.3534
30-10-2015,6.9703,72.0155
29-10-2015,6.946,71.4429
28-10-2015,7.0484,72.0535
27-10-2015,7.0265,71.8563
26-10-2015,6.9943,71.4685
23-10-2015,7.039,71.8562
22-10-2015,7.1929,73.6774
21-10-2015,7.2088,73.9444
20-10-2015,7.2201,73.9899
19-10-2015,7.2082,73.4435
16-10-2015,7.2159,73.6891
15-10-2015,7.2583,74.1533
14-10-2015,7.2435,74.1465
13-10-2015,7.2123,74.1414
12-10-2015,7.1917,73.643
09-10-2015,7.2094,73.6258
08-10-2015,7.1507,73.2592
07-10-2015,7.1621,73.114
06-10-2015,7.1358,73.3854
05-10-2015,7.1417,73.3711
02-10-2015,7.0945,73.112
01-10-2015,7.0901,73.0661
30-09-2015,7.1206,73.4805
29-09-2015,7.1316,73.9411
28-09-2015,7.1099,73.8391
25-09-2015,7.1082,73.7709
24-09-2015,7.1743,74.4594
23-09-2015,7.1165,73.569
22-09-2015,7.1129,73.5068
21-09-2015,7.1643,73.9297
18-09-2015,7.2674,74.9929
17-09-2015,7.2016,74.942
16-09-2015,7.1531,74.6213
15-09-2015,7.2107,75.1238
14-09-2015,7.2008,75.022
11-09-2015,7.1832,74.8967
10-09-2015,7.1329,74.3061
09-09-2015,7.1047,73.9755
08-09-2015,7.1075,74.23
07-09-2015,7.0954,74.5187
04-09-2015,7.0792,74.0625
03-09-2015,7.137,74.3837
02-09-2015,7.1537,74.5011
01-09-2015,7.1514,74.5056
31-08-2015,7.1579,74.4698
28-08-2015,7.1998,74.5519
27-08-2015,7.2281,74.5252
26-08-2015,7.3079,75.475
25-08-2015,7.3786,76.0504
24-08-2015,7.3636,76.7681
21-08-2015,7.2064,74.3454
20-08-2015,7.1449,73.3046
19-08-2015,7.0614,72.0687
18-08-2015,7.072,72.2384
17-08-2015,7.0983,72.4997
14-08-2015,7.1396,72.6199
13-08-2015,7.1078,72.463
12-08-2015,7.1234,72.194
11-08-2015,6.9923,70.9786
10-08-2015,6.8058,70.0028
07-08-2015,6.794,69.82
06-08-2015,6.7593,69.4082
05-08-2015,6.758,69.3846
04-08-2015,6.8143,69.9556
03-08-2015,6.8002,70.1343
31-07-2015,6.8102,70.3382
30-07-2015,6.8027,70.1571
29-07-2015,6.8486,70.4872
28-07-2015,6.8459,70.4663
27-07-2015,6.8668,70.9592
24-07-2015,6.7918,70.1404
23-07-2015,6.8299,70.1379
22-07-2015,6.7695,69.3814
21-07-2015,6.7479,69.125
20-07-2015,6.7378,69.0785
17-07-2015,6.7615,69.1166
16-07-2015,6.7496,69.0173
15-07-2015,6.8357,69.8218
14-07-2015,6.8478,69.8704
13-07-2015,6.8597,70.2075
10-07-2015,6.9452,70.9129
09-07-2015,6.8632,70.0713
08-07-2015,6.8449,70.1086
07-07-2015,6.7909,69.395
06-07-2015,6.8337,69.8398
03-07-2015,6.8856,70.3917
02-07-2015,6.8659,70.2829
01-07-2015,6.8838,70.6016
30-06-2015,6.9366,71.1873
29-06-2015,6.9121,71.0695
26-06-2015,6.9553,71.2458
25-06-2015,6.958,71.25
24-06-2015,6.9619,71.3016
23-06-2015,6.9539,71.2742
22-06-2015,7.0446,72.07
19-06-2015,7.016,71.8193
18-06-2015,7.0786,72.6805
17-06-2015,7.001,72.3435
16-06-2015,6.9651,72.1229
15-06-2015,6.9653,71.9831
12-06-2015,6.9655,71.8973
11-06-2015,6.9707,71.8644
10-06-2015,7.0008,72.0444
09-06-2015,6.981,71.9645
08-06-2015,6.9278,71.536
05-06-2015,6.9596,71.5602
04-06-2015,7.0177,72.4362
03-06-2015,6.9026,71.1522
02-06-2015,6.8358,70.4047
01-06-2015,6.7807,69.7123
29-05-2015,6.7994,69.9893
28-05-2015,6.7568,69.541
27-05-2015,6.7338,69.5788
26-05-2015,6.7785,69.8445
25-05-2015,6.8098,69.7761
22-05-2015,6.9194,70.8589
21-05-2015,6.898,70.8201
20-05-2015,6.8974,70.9265
19-05-2015,6.9384,71.2153
18-05-2015,7.0661,72.5115
15-05-2015,7.0278,72.1159
14-05-2015,7.0812,72.7162
13-05-2015,6.9622,71.8256
12-05-2015,6.9822,72.2546
11-05-2015,6.9194,71.135
08-05-2015,6.9639,71.8031
07-05-2015,7.0129,72.5279
06-05-2015,6.963,71.3554
05-05-2015,6.895,70.5142
04-05-2015,6.9245,70.9961
30-04-2015,6.9568,71.2153
29-04-2015,6.8211,69.7841
28-04-2015,6.7806,68.9985
27-04-2015,6.7311,68.7926
24-04-2015,6.7053,68.8001
23-04-2015,6.6764,68.211
22-04-2015,6.6543,67.622
21-04-2015,6.6358,67.3091
20-04-2015,6.6543,67.526
17-04-2015,6.7013,67.474
16-04-2015,6.6377,66.6873
15-04-2015,6.5644,65.9826
14-04-2015,6.5633,65.905
13-04-2015,6.5552,65.8671
10-04-2015,6.5626,65.91
09-04-2015,6.6863,67.0115
08-04-2015,6.7377,67.6105
07-04-2015,6.7241,67.598
02-04-2015,6.7105,67.343
01-04-2015,6.6662,67.2161
31-03-2015,6.671,67.2738
30-03-2015,6.7324,67.918
27-03-2015,6.7478,67.87
26-03-2015,6.8174,68.8296
25-03-2015,6.8244,68.515
24-03-2015,6.7981,68.2484
23-03-2015,6.7812,67.9572
20-03-2015,6.6864,67.169
19-03-2015,6.614,66.8199
18-03-2015,6.5982,66.4754
17-03-2015,6.6468,66.7156
16-03-2015,6.6113,66.3743
13-03-2015,6.6172,66.6332
12-03-2015,6.6458,66.2762
11-03-2015,6.6245,66.4101
10-03-2015,6.7236,67.4205
09-03-2015,6.8034,68.071
06-03-2015,6.8651,68.4064
05-03-2015,6.9382,68.9098
04-03-2015,6.9734,69.2626
03-03-2015,7.0043,69.1544
02-03-2015,7.0456,69.5415
27-02-2015,7.0485,69.4822
26-02-2015,7.0831,69.8838
25-02-2015,7.1025,70.3083
24-02-2015,7.0842,70.463
23-02-2015,7.0686,70.4035
20-02-2015,7.0642,70.3122
19-02-2015,7.1229,70.8384
18-02-2015,7.1133,70.85
17-02-2015,7.1403,70.9893
16-02-2015,7.1292,70.9736
13-02-2015,7.1011,70.7557
12-02-2015,7.073,70.5469
11-02-2015,7.063,70.549
10-02-2015,7.0512,70.2617
09-02-2015,7.0428,70.0515
06-02-2015,7.1535,70.6442
05-02-2015,7.1307,70.4436
04-02-2015,7.1526,70.7736
03-02-2015,7.118,70.2086
02-02-2015,7.0771,69.9735
30-01-2015,7.0639,70.1133
29-01-2015,7.0672,70.0403
28-01-2015,7.0869,69.6578
27-01-2015,7.0603,69.401
26-01-2015,7.0324,69.0691
23-01-2015,6.975,68.866
22-01-2015,7.2144,71.5192
21-01-2015,7.2017,71.3839
20-01-2015,7.1948,71.45
19-01-2015,7.2188,71.6174
16-01-2015,7.1926,71.6857
15-01-2015,7.2509,72.3361
14-01-2015,7.2968,73.2273
13-01-2015,7.3028,73.0991
12-01-2015,7.3194,73.3784
09-01-2015,7.3321,73.6233
08-01-2015,7.3152,73.63
07-01-2015,7.3512,74.7423
06-01-2015,7.4022,75.74
05-01-2015,7.4111,75.6156
02-01-2015,7.4759,76.3
31-12-2014,7.5358,76.719
30-12-2014,7.5442,77.1686
29-12-2014,7.592,77.666
24-12-2014,7.5969,77.5589
23-12-2014,7.6034,77.2991
22-12-2014,7.6271,77.4769
19-12-2014,7.64,77.7322
18-12-2014,7.6364,77.4772
17-12-2014,7.7143,79.1973
16-12-2014,7.7624,80.2218
15-12-2014,7.696,78.582
12-12-2014,7.7049,77.7677
11-12-2014,7.6916,77.5644
10-12-2014,7.6526,76.9233
09-12-2014,7.6549,76.6415
08-12-2014,7.5666,75.9015
05-12-2014,7.6055,76.3786
04-12-2014,7.5777,76.2063
03-12-2014,7.5752,76.2179
02-12-2014,7.6413,76.8834
01-12-2014,7.6742,77.3564
28-11-2014,7.6673,77.5469
27-11-2014,7.661,77.22
26-11-2014,7.6578,77.1579
25-11-2014,7.625,76.895
24-11-2014,7.6212,76.8291
21-11-2014,7.6113,76.588
20-11-2014,7.6824,77.654
19-11-2014,7.671,77.7095
18-11-2014,7.6605,77.275
17-11-2014,7.6523,77.2603
14-11-2014,7.623,76.8735
13-11-2014,7.6319,76.6293
12-11-2014,7.6382,76.5848
11-11-2014,7.6077,76.4635
10-11-2014,7.6413,76.7951
07-11-2014,7.5876,76.3857
06-11-2014,7.6521,76.958
05-11-2014,7.631,76.7511
04-11-2014,7.6538,76.8422
03-11-2014,7.6447,76.7133
31-10-2014,7.6559,76.8535
30-10-2014,7.7032,77.3946
29-10-2014,7.7842,78.0619
28-10-2014,7.7935,78.0592
27-10-2014,7.7547,77.7286
24-10-2014,7.7426,77.4541
23-10-2014,7.7542,77.5153
22-10-2014,7.7672,77.7142
21-10-2014,7.8147,78.1047
20-10-2014,7.821,78.2921
17-10-2014,7.8546,78.7717
16-10-2014,7.8071,78.8628
15-10-2014,7.7601,77.8009
14-10-2014,7.7466,77.7236
13-10-2014,7.7684,77.3356
10-10-2014,7.7484,77.5152
09-10-2014,7.8269,77.8001
08-10-2014,7.7624,77.63
07-10-2014,7.7406,77.4385
06-10-2014,7.7149,77.25
03-10-2014,7.7445,77.9877
02-10-2014,7.7557,78.0804
01-10-2014,7.7382,77.7857
30-09-2014,7.7262,77.8564
29-09-2014,7.8143,78.2572
26-09-2014,7.7991,77.9841
25-09-2014,7.8016,78.0873
24-09-2014,7.8716,78.2386
23-09-2014,7.914,78.5793
22-09-2014,7.888,78.2094
19-09-2014,7.8923,78.1787
18-09-2014,7.9056,78.5745
17-09-2014,7.9546,78.9268
16-09-2014,7.9578,79.0867
15-09-2014,7.9317,78.9211
12-09-2014,7.9312,78.597
11-09-2014,7.9245,78.8026
10-09-2014,7.9252,78.8087
09-09-2014,7.9177,78.1926
08-09-2014,7.9517,78.004
05-09-2014,7.9515,78.2141
04-09-2014,7.9896,78.4199
03-09-2014,8.0772,79.4518
02-09-2014,8.063,79.5949
01-09-2014,8.0679,79.5006
29-08-2014,8.1018,79.81
28-08-2014,8.0934,79.8982
27-08-2014,8.0952,79.6565
26-08-2014,8.1265,79.8327
25-08-2014,8.1242,79.9326
22-08-2014,8.1624,80.2952
21-08-2014,8.1613,80.4619
20-08-2014,8.1562,80.645
19-08-2014,8.2022,81.1032
18-08-2014,8.2267,81.435
15-08-2014,8.2372,81.4881
14-08-2014,8.2287,81.3513
13-08-2014,8.2216,81.83
12-08-2014,8.217,81.811
11-08-2014,8.2387,81.8355
08-08-2014,8.2446,81.9212
07-08-2014,8.2359,81.8556
06-08-2014,8.2245,82.045
05-08-2014,8.2578,81.4696
04-08-2014,8.2939,81.787
01-08-2014,8.2774,82.025
31-07-2014,8.2621,81.017
30-07-2014,8.271,80.5256
29-07-2014,8.2996,80.805
28-07-2014,8.311,80.6813
25-07-2014,8.3272,80.7677
24-07-2014,8.3464,81.0071
23-07-2014,8.3475,80.8573
22-07-2014,8.3655,81.1826
21-07-2014,8.3956,81.5203
18-07-2014,8.3971,81.6099
17-07-2014,8.392,81.3833
16-07-2014,8.3976,81.3003
15-07-2014,8.4448,81.8277
14-07-2014,8.4566,81.8301
11-07-2014,8.4353,81.5686
10-07-2014,8.4401,81.9043
09-07-2014,8.4343,81.2983
08-07-2014,8.428,81.2529
07-07-2014,8.4325,81.5757
04-07-2014,8.4314,81.1679
03-07-2014,8.4769,81.3916
02-07-2014,8.4816,81.3283
01-07-2014,8.4883,82.2307
30-06-2014,8.4722,82.2023
27-06-2014,8.4689,81.863
26-06-2014,8.4696,81.8809
25-06-2014,8.4884,81.8704
24-06-2014,8.4852,81.8714
23-06-2014,8.4643,81.7874
20-06-2014,8.46,81.7909
19-06-2014,8.4881,81.7677
18-06-2014,8.4506,81.8256
17-06-2014,8.4491,81.5844
16-06-2014,8.4248,81.422
13-06-2014,8.4018,80.913
12-06-2014,8.4127,80.0114
11-06-2014,8.4376,80.3554
10-06-2014,8.4329,80.216
09-06-2014,8.4932,80.405
06-06-2014,8.5271,80.7368
05-06-2014,8.4839,80.3058
04-06-2014,8.518,80.9065
03-06-2014,8.5337,81.063
02-06-2014,8.5043,80.5176
30-05-2014,8.5025,80.402
29-05-2014,8.4925,80.276
28-05-2014,8.5122,80.1885
27-05-2014,8.5228,80.246
26-05-2014,8.5071,80.0579
23-05-2014,8.502,79.7472
22-05-2014,8.5224,79.9031
21-05-2014,8.5253,80.3875
20-05-2014,8.547,80.3485
19-05-2014,8.5545,80.2
16-05-2014,8.5379,80.6914
15-05-2014,8.509,80.9842
14-05-2014,8.5453,81.5807
13-05-2014,8.5375,81.7015
12-05-2014,8.5851,82.6588
09-05-2014,8.5821,82.7205
08-05-2014,8.6891,83.6385
07-05-2014,8.6833,83.6525
06-05-2014,8.6829,83.806
05-05-2014,8.6645,83.38
02-05-2014,8.6772,83.4964
30-04-2014,8.6716,83.4324
29-04-2014,8.652,83.5436
28-04-2014,8.6689,84.0392
25-04-2014,8.652,83.9473
24-04-2014,8.6381,84.4195
23-04-2014,8.627,84.5742
22-04-2014,8.6175,83.9659
17-04-2014,8.6149,83.582
16-04-2014,8.6124,83.5237
15-04-2014,8.5868,83.1389
14-04-2014,8.5997,83.2058
11-04-2014,8.6151,83.4766
10-04-2014,8.6163,83.4183
09-04-2014,8.5523,82.9502
08-04-2014,8.5353,82.8162
07-04-2014,8.5266,82.601
04-04-2014,8.5109,82.47
03-04-2014,8.5537,82.867
02-04-2014,8.5568,82.5803
01-04-2014,8.5592,82.695
31-03-2014,8.5754,82.5784
28-03-2014,8.5474,82.9736
27-03-2014,8.5445,83.0178
26-03-2014,8.5631,82.885
25-03-2014,8.5525,83.353
24-03-2014,8.532,83.7287
21-03-2014,8.5792,83.9547
20-03-2014,8.5718,84.4058
19-03-2014,8.6212,84.7928
18-03-2014,8.6083,85.0052
17-03-2014,8.5895,85.2361
14-03-2014,8.5385,84.9562
13-03-2014,8.5566,85.2972
12-03-2014,8.5344,85.0162
11-03-2014,8.504,84.421
10-03-2014,8.5232,84.4555
07-03-2014,8.5109,84.8382
06-03-2014,8.4128,83.9957
05-03-2014,8.4158,84.802
04-03-2014,8.4564,85.1757
03-03-2014,8.4589,85.3905
28-02-2014,8.4882,85.3056
27-02-2014,8.3688,84.6467
26-02-2014,8.4073,85.2865
25-02-2014,8.422,85.1421
24-02-2014,8.3751,85.2446
21-02-2014,8.3495,85.158
20-02-2014,8.3394,85.478
19-02-2014,8.3517,85.53
18-02-2014,8.3323,85.282
17-02-2014,8.3071,84.7386
14-02-2014,8.3162,84.908
13-02-2014,8.2924,85.245
12-02-2014,8.2289,84.2951
11-02-2014,8.2879,85.0904
10-02-2014,8.2652,85.0391
07-02-2014,8.231,84.727
06-02-2014,8.177,84.2358
05-02-2014,8.2073,84.7521
04-02-2014,8.1963,84.531
03-02-2014,8.1798,84.371
31-01-2014,8.1923,84.688
30-01-2014,8.2302,85.084
29-01-2014,8.2402,85.111
28-01-2014,8.2589,85.327
27-01-2014,8.2593,86.184
24-01-2014,8.281,85.689
23-01-2014,8.2528,84.396
22-01-2014,8.2107,83.953
